Country,NUTS CODE 2016,merged regions_code,capital region,NUTS NAME,Year,Year z-score,value,2019 vs 2016,2016 vs 2013,2013 vs 2010
United Kingdom,UKF2,,other,"UKF2 - Leicestershire, Rutland and Northamptonshire",2010,RCI 2010 z-scores,0.43,0.015898292947686,-0.046140281,0.154381662
United Kingdom,UKF3,,other,UKF3 - Lincolnshire,2019,RCI 2019 z-scores,0.16,-0.093110371150191,0.063209872,0.359805297
United Kingdom,UKF3,,other,UKF3 - Lincolnshire,2016,RCI 2016 z-scores,0.25,-0.093110371150191,0.063209872,0.359805297
United Kingdom,UKF3,,other,UKF3 - Lincolnshire,2013,RCI 2013 z-scores,0.19,-0.093110371150191,0.063209872,0.359805297
United Kingdom,UKF3,,other,UKF3 - Lincolnshire,2010,RCI 2010 z-scores,-0.17,-0.093110371150191,0.063209872,0.359805297
United Kingdom,UKG1,,other,"UKG1 - Herefordshire, Worcestershire and Warwickshire",2019,RCI 2019 z-scores,0.57,0.017021379334867,0.008350871,0.120894189
United Kingdom,UKG1,,other,"UKG1 - Herefordshire, Worcestershire and Warwickshire",2016,RCI 2016 z-scores,0.56,0.017021379334867,0.008350871,0.120894189
United Kingdom,UKG1,,other,"UKG1 - Herefordshire, Worcestershire and Warwickshire",2013,RCI 2013 z-scores,0.55,0.017021379334867,0.008350871,0.120894189
United Kingdom,UKG1,,other,"UKG1 - Herefordshire, Worcestershire and Warwickshire",2010,RCI 2010 z-scores,0.43,0.017021379334867,0.008350871,0.120894189
United Kingdom,UKG2,,other,UKG2 - Shropshire and Staffordshire,2019,RCI 2019 z-scores,0.41,0.038030908149022,-0.048083987,0.09377337
United Kingdom,UKG2,,other,UKG2 - Shropshire and Staffordshire,2016,RCI 2016 z-scores,0.37,0.038030908149022,-0.048083987,0.09377337
United Kingdom,UKG2,,other,UKG2 - Shropshire and Staffordshire,2013,RCI 2013 z-scores,0.42,0.038030908149022,-0.048083987,0.09377337
United Kingdom,UKG2,,other,UKG2 - Shropshire and Staffordshire,2010,RCI 2010 z-scores,0.32,0.038030908149022,-0.048083987,0.09377337
United Kingdom,UKG3,,other,UKG3 - West Midlands,2019,RCI 2019 z-scores,0.32,0.050066410487854,-0.080368163,0.007160902
United Kingdom,UKG3,,other,UKG3 - West Midlands,2016,RCI 2016 z-scores,0.27,0.050066410487854,-0.080368163,0.007160902
United Kingdom,UKG3,,other,UKG3 - West Midlands,2013,RCI 2013 z-scores,0.35,0.050066410487854,-0.080368163,0.007160902
United Kingdom,UKG3,,other,UKG3 - West Midlands,2010,RCI 2010 z-scores,0.34,0.050066410487854,-0.080368163,0.007160902
United Kingdom,UKH1,,other,UKH1 - East Anglia,2019,RCI 2019 z-scores,0.45,-0.102312557442943,0.056992629,-0.032743759
United Kingdom,UKH1,,other,UKH1 - East Anglia,2016,RCI 2016 z-scores,0.55,-0.102312557442943,0.056992629,-0.032743759
United Kingdom,UKH1,,other,UKH1 - East Anglia,2013,RCI 2013 z-scores,0.5,-0.102312557442943,0.056992629,-0.032743759
United Kingdom,UKH1,,other,UKH1 - East Anglia,2010,RCI 2010 z-scores,0.53,-0.102312557442943,0.056992629,-0.032743759
United Kingdom,UKJ1,,other,"UKJ1 - Berkshire, Buckinghamshire and Oxfordshire",2019,RCI 2019 z-scores,1.04,-0.107778221018159,-0.023157494,0.219350532
United Kingdom,UKJ1,,other,"UKJ1 - Berkshire, Buckinghamshire and Oxfordshire",2016,RCI 2016 z-scores,1.15,-0.107778221018159,-0.023157494,0.219350532
United Kingdom,UKJ1,,other,"UKJ1 - Berkshire, Buckinghamshire and Oxfordshire",2013,RCI 2013 z-scores,1.17,-0.107778221018159,-0.023157494,0.219350532
United Kingdom,UKJ1,,other,"UKJ1 - Berkshire, Buckinghamshire and Oxfordshire",2010,RCI 2010 z-scores,0.95,-0.107778221018159,-0.023157494,0.219350532
United Kingdom,UKJ2,,other,"UKJ2 - Surrey, East and West Sussex",2019,RCI 2019 z-scores,1.04,-0.0126087260321,-0.042964284,0.222126289
United Kingdom,UKJ2,,other,"UKJ2 - Surrey, East and West Sussex",2016,RCI 2016 z-scores,1.05,-0.0126087260321,-0.042964284,0.222126289
United Kingdom,UKJ2,,other,"UKJ2 - Surrey, East and West Sussex",2013,RCI 2013 z-scores,1.09,-0.0126087260321,-0.042964284,0.222126289
United Kingdom,UKJ2,,other,"UKJ2 - Surrey, East and West Sussex",2010,RCI 2010 z-scores,0.87,-0.0126087260321,-0.042964284,0.222126289
United Kingdom,UKJ3,,other,UKJ3 - Hampshire and Isle of Wight,2019,RCI 2019 z-scores,0.78,-0.127732252893689,0.14520999,0.081473031
United Kingdom,UKJ3,,other,UKJ3 - Hampshire and Isle of Wight,2016,RCI 2016 z-scores,0.9,-0.127732252893689,0.14520999,0.081473031
United Kingdom,UKJ3,,other,UKJ3 - Hampshire and Isle of Wight,2013,RCI 2013 z-scores,0.76,-0.127732252893689,0.14520999,0.081473031
United Kingdom,UKJ3,,other,UKJ3 - Hampshire and Isle of Wight,2010,RCI 2010 z-scores,0.68,-0.127732252893689,0.14520999,0.081473031
United Kingdom,UKJ4,,other,UKJ4 - Kent,2019,RCI 2019 z-scores,0.65,-0.036223300251228,0.086616415,0.180909587
United Kingdom,UKJ4,,other,UKJ4 - Kent,2016,RCI 2016 z-scores,0.68,-0.036223300251228,0.086616415,0.180909587
United Kingdom,UKJ4,,other,UKJ4 - Kent,2013,RCI 2013 z-scores,0.6,-0.036223300251228,0.086616415,0.180909587
United Kingdom,UKJ4,,other,UKJ4 - Kent,2010,RCI 2010 z-scores,0.42,-0.036223300251228,0.086616415,0.180909587
United Kingdom,UKK1,,other,"UKK1 - Gloucestershire, Wiltshire and Bristol/Bath area",2019,RCI 2019 z-scores,0.71,0.010011503615945,-0.060000027,-0.000378389
United Kingdom,UKK1,,other,"UKK1 - Gloucestershire, Wiltshire and Bristol/Bath area",2016,RCI 2016 z-scores,0.7,0.010011503615945,-0.060000027,-0.000378389
United Kingdom,UKK1,,other,"UKK1 - Gloucestershire, Wiltshire and Bristol/Bath area",2013,RCI 2013 z-scores,0.76,0.010011503615945,-0.060000027,-0.000378389
United Kingdom,UKK1,,other,"UKK1 - Gloucestershire, Wiltshire and Bristol/Bath area",2010,RCI 2010 z-scores,0.76,0.010011503615945,-0.060000027,-0.000378389
United Kingdom,UKK2,,other,UKK2 - Dorset and Somerset,2019,RCI 2019 z-scores,0.47,0.020724709404486,0.013762628,0.08319405
United Kingdom,UKK2,,other,UKK2 - Dorset and Somerset,2016,RCI 2016 z-scores,0.45,0.020724709404486,0.013762628,0.08319405
United Kingdom,UKK2,,other,UKK2 - Dorset and Somerset,2013,RCI 2013 z-scores,0.44,0.020724709404486,0.013762628,0.08319405
United Kingdom,UKK2,,other,UKK2 - Dorset and Somerset,2010,RCI 2010 z-scores,0.35,0.020724709404486,0.013762628,0.08319405
United Kingdom,UKK3,,other,UKK3 - Cornwall and Isles of Scilly,2019,RCI 2019 z-scores,0.14,0.125374224493136,0.052454267,0.243250117
United Kingdom,UKK3,,other,UKK3 - Cornwall and Isles of Scilly,2016,RCI 2016 z-scores,0.02,0.125374224493136,0.052454267,0.243250117
United Kingdom,UKK3,,other,UKK3 - Cornwall and Isles of Scilly,2013,RCI 2013 z-scores,-0.04,0.125374224493136,0.052454267,0.243250117
United Kingdom,UKK3,,other,UKK3 - Cornwall and Isles of Scilly,2010,RCI 2010 z-scores,-0.28,0.125374224493136,0.052454267,0.243250117
United Kingdom,UKK4,,other,UKK4 - Devon,2019,RCI 2019 z-scores,0.33,0.023143572239298,0.056678012,0.021566526
United Kingdom,UKK4,,other,UKK4 - Devon,2016,RCI 2016 z-scores,0.31,0.023143572239298,0.056678012,0.021566526
United Kingdom,UKK4,,other,UKK4 - Devon,2013,RCI 2013 z-scores,0.25,0.023143572239298,0.056678012,0.021566526
United Kingdom,UKK4,,other,UKK4 - Devon,2010,RCI 2010 z-scores,0.23,0.023143572239298,0.056678012,0.021566526
United Kingdom,UKL1,,other,UKL1 - West Wales and The Valleys,2019,RCI 2019 z-scores,0.1,0.092452129435567,0.013226998,-0.062610306
United Kingdom,UKL1,,other,UKL1 - West Wales and The Valleys,2016,RCI 2016 z-scores,0.01,0.092452129435567,0.013226998,-0.062610306
United Kingdom,UKL1,,other,UKL1 - West Wales and The Valleys,2013,RCI 2013 z-scores,-0.01,0.092452129435567,0.013226998,-0.062610306
United Kingdom,UKL1,,other,UKL1 - West Wales and The Valleys,2010,RCI 2010 z-scores,0.06,0.092452129435567,0.013226998,-0.062610306
United Kingdom,UKL2,,other,UKL2 - East Wales,2019,RCI 2019 z-scores,0.42,0.063123500917151,-0.097619361,0.122839168
United Kingdom,UKL2,,other,UKL2 - East Wales,2016,RCI 2016 z-scores,0.36,0.063123500917151,-0.097619361,0.122839168
United Kingdom,UKL2,,other,UKL2 - East Wales,2013,RCI 2013 z-scores,0.46,0.063123500917151,-0.097619361,0.122839168
United Kingdom,UKL2,,other,UKL2 - East Wales,2010,RCI 2010 z-scores,0.33,0.063123500917151,-0.097619361,0.122839168
United Kingdom,UKM5,,other,UKM5 - North Eastern Scotland,2019,RCI 2019 z-scores,0.41,0.059834508038612,-0.093200547,0.061676104
United Kingdom,UKM5,,other,UKM5 - North Eastern Scotland,2016,RCI 2016 z-scores,0.35,0.059834508038612,-0.093200547,0.061676104
United Kingdom,UKM5,,other,UKM5 - North Eastern Scotland,2013,RCI 2013 z-scores,0.45,0.059834508038612,-0.093200547,0.061676104
United Kingdom,UKM5,,other,UKM5 - North Eastern Scotland,2010,RCI 2010 z-scores,0.39,0.059834508038612,-0.093200547,0.061676104
United Kingdom,UKM6,,other,UKM6 - Highlands and Islands,2019,RCI 2019 z-scores,-0.08,-0.171560804628641,0.166589371,0.01850321
United Kingdom,UKM6,,other,UKM6 - Highlands and Islands,2016,RCI 2016 z-scores,0.09,-0.171560804628641,0.166589371,0.01850321
United Kingdom,UKM6,,other,UKM6 - Highlands and Islands,2013,RCI 2013 z-scores,-0.07,-0.171560804628641,0.166589371,0.01850321
United Kingdom,UKM6,,other,UKM6 - Highlands and Islands,2010,RCI 2010 z-scores,-0.09,-0.171560804628641,0.166589371,0.01850321
United Kingdom,UKM7,,other,UKM7 - Eastern Scotland,2019,RCI 2019 z-scores,0.48,0.060785424358953,-0.019703062,-0.121052387
United Kingdom,UKM7,,other,UKM7 - Eastern Scotland,2016,RCI 2016 z-scores,0.42,0.060785424358953,-0.019703062,-0.121052387
United Kingdom,UKM7,,other,UKM7 - Eastern Scotland,2013,RCI 2013 z-scores,0.44,0.060785424358953,-0.019703062,-0.121052387
United Kingdom,UKM7,,other,UKM7 - Eastern Scotland,2010,RCI 2010 z-scores,0.56,0.060785424358953,-0.019703062,-0.121052387
United Kingdom,UKM8,,other,UKM8 - West Central Scotland,2019,RCI 2019 z-scores,0.45,0,,
United Kingdom,UKM9,,other,UKM9 - Southern Scotland,2019,RCI 2019 z-scores,0.23,0,,
United Kingdom,UKN0,,other,UKN0 - Northern Ireland,2019,RCI 2019 z-scores,0.02,0.07657071846961,0.024953229,-0.170493292
United Kingdom,UKN0,,other,UKN0 - Northern Ireland,2016,RCI 2016 z-scores,-0.05,0.07657071846961,0.024953229,-0.170493292
United Kingdom,UKN0,,other,UKN0 - Northern Ireland,2013,RCI 2013 z-scores,-0.08,0.07657071846961,0.024953229,-0.170493292
United Kingdom,UKN0,,other,UKN0 - Northern Ireland,2010,RCI 2010 z-scores,0.09,0.07657071846961,0.024953229,-0.170493292
