iso3c,year,NEER_EA19,RGDP_EA19,RHICP_EA19,RULC_EA19,RXPI_EA19,NEER_EU27,RGDP_EU27,RHICP_EU27,RULC_EU27,RXPI_EU27,NEER_IC37,RGDP_IC37,RHICP_IC37,RULC_IC37,RXPI_IC37,NEER_Gr42,RGDP_Gr42,RHICP_Gr42,loans,banking_leverage,current_account_avg3y,direct_investment_stocks,current_account,export_oecd_5ychange,lending_borrowing,direct_investment_flows,trade_balance_energy,REER_42tp_change1y,REER_42tp_change3y,REER_euro_change3y,export_shares_change5y,export_shares_change1y,export_shares_vol_change1y,finance_liabs_ch1y,finance_liabs_mio,debt_gov,house_prices_real_ch1y,house_prices_nom_ch3y,int_inv_pos,int_inv_pos_adj,poverty_risk_perc,poverty_risk_ch3y,povery_risk_post_transfer_perc,povery_risk_post_transfer_perc_ch3y,deprived_perc,deprived_perc_ch3y,low_work_perc,low_work_perc_ch3y,ulc_ch3y,ulc_ch1y,ulc_perf_eu_ch10y,activity_rate_perc,activity_rate_perc_ch3y,unemp_long_perc,unemp_long_perc_ch3y,unemp_youth_perc,unemp_youth_ch3y,neet_youth_perc,neet_youth_perc_ch3y,gdp_real_ch1y,cap_formation,tot_ch5y,construction,employment_ch1y,productitivy_labor,credit_priv_flow,debt_priv,debt_households,rd_exp,unemp_avg3y,unemp_rate,finance_debt_to_equity,debt_external,ulc_ch10y,debt_priv_perc,credit_flow_priv,EurozoneEntry,EUEntry,gini_post,gini_post_se,gini_pre,gini_pre_se,gini_abs_red,gini_abs_red_se,gini_rel_red,gini_red_red_se,gov_balance,gov_debt_gdp,MIP_status,SGP_compliance,SGP_edp,fdi_net_inflow_GDP,fdi_net_outflow_GDP,tax_rev_total_GDP,tax_rev_trade_TAX,tax_rev_inc_profits_TAX,trade_total_GDP,trade_exp_GDP,trade_imp_GDP,RD_expend_GDP,RD_scientists,wgi_accountability,wgi_regul_quality,wgi_rule_of_law,wgi_pol_stability,wgi_gov_effectvn,wgi_control_corrupt,empl_ind,empl_agr,empl_serv,empl_self,unemp_youth_neet,VA_industry_gdp,VA_manufct_gdp,current_account_GDP_WB,population,res_rents,gdp_real_lcu,gdp_real_lcu_growth,gdp_real_pc_lcu,gdp_real_pc_lcu_growth,gdp_real_usd,gdp_real_pc_usd,gdp_nom_lcu,gdp_nom_pc_lcu,gdp_nom_usd,gdp_nom_pc_usd,gdp_real_ppp,gdp_real_pc_ppp,gdp_nom_ppp,gdp_nom_pc_ppp,unemp_rate_wb,labor_force_total,cpi_wb,cpi_change_wb,interest_real,cap_form_gf_perc_gdp,cap_form_gf_real_lcu,cap_form_gf_real_usd,AIS_mean,AIS_mean_MIP,AIS_mean_SGP,AIS_mean_Integrated,AIS_mean_SGP_MIP,country_group_jee
CYP,2017,99.9981808967273,94.7589190497058,96.6260869353882,88.594517972918,98.1715464058738,100.466408147222,94.7607587213457,97.1364198240898,88.5069400768343,98.416025567392,100.535606416099,93.5067465477263,95.0303939238895,86.9683664261807,96.9741014432922,100.667614069976,89.8499152378327,92.2187316669573,30.7,12.1,-3.3,1982.8,-5.3,16.58,-4.9,54.2,-4.1,0.4,-6.4,-3.9,19.72,2.57,4.5,-0.2,535559.5,93.5,1.3,1,-133.2,-221.4,25.2,-2.2,15.7,1.3,11.5,-3.8,9.4,-0.3,-3.6,1.9,-9.3,73.9,-0.4,4.5,-3.2,24.7,-11.3,16.1,-0.9,5.2,21,3.1,5.1,5.4,-0.2,7.5,307.2,106,0.55,13,11.1,,,,,,,2004,30.5,2.1,48.8,3.7,,,,,1.9,93.5,IDR with excessive imbalances,broadly compliant,n,53.8928296040891,50.3225278312428,24.0607868617865,0.0636275497746392,24.3017472920512,147.378065091262,73.4978658415058,73.8801992497567,0.56092,1196.43246,1.055183,1.030003,0.8849497,0.5377303,0.9199778,0.7827372,17.0499992370605,2.52999997138977,80.4300003051758,13.1899995803833,16.0900001525879,11.2600257834617,4.84028876125169,-5.24013733664262,1179680,0.00545067232565409,19941696000,5.15477714593604,23119.4784524833,3.3949920405493,26437353837.9955,30650.244788011,20119874000,23315.0122335865,22729184365.1152,26338.6943443136,32705440733.5106,37766.901656904,32705440733.5106,37766.901656904,11.0500001907349,611103,100.807886777964,0.5317664961745,,21.0350223863231,4304682000,5706855378.7982,0.3,0.25,,0.5,0.25,Periphery
LVA,2017,100.84013202278,107.75436989329,100.887203860267,118.915102776552,109.981270587862,101.61555523308,108.58400771566,102.162386153368,119.857123955923,110.485007755751,103.897026327827,109.441642167635,102.579384875514,119.961992985743,110.39597549125,113.172707856092,110.077752982072,102.952838752096,5.6,8.9,0.7,59.5,1.3,4.62,2.2,3.7,-2.9,-0.1,1.7,0.7,7.44,1.8,1,6.2,58268,39,5.6,14,-53.1,-4.8,28.2,-4.5,22.1,0.9,11.3,-7.9,7.8,-1.8,14.2,4.2,8,77,2.4,3.3,-1.3,17,-2.6,10.3,-1.7,3.3,20.6,3.8,2.1,0,3.3,2.7,75.7,22.3,0.51,9.4,8.7,,,,,,,2004,34.9,1.4,47.5,2.6,12.6,3,26.5,4,-0.8,39,no IDR,compliant,n,3.78383855740231,1.85672828156099,23.4879989188129,0.0415779846920793,10.2998388574835,123.899835566485,61.6262394869274,62.2735960795579,0.51012,1784.63705,0.79657,1.154456,0.9313785,0.4620957,0.9037945,0.5358301,23.3099994659424,6.86999988555908,69.8300018310547,12.6599998474121,10.2600002288818,19.0419684696371,10.4694505450488,1.30959587728376,1942248,1.16971900505338,25961040000,3.2507202900895,13366.4907879941,4.1698107991776,30129559624.8066,15512.7252672195,26962265000,13881.9888088442,30458763245.5118,15682.2214493267,55645420267.1829,28650.0077575999,55645420267.1829,28650.0077575999,8.72000026702881,1003671,110.852001659202,2.93036312374664,,20.6180823458267,5492496000,6225599496.86915,0.5,,0.5,0.5,,Catchup
LTU,2017,99.9348489409392,106.090808131619,102.464840736446,115.987921524026,100.581073315445,100.836927950874,106.85241418711,103.700401294787,116.847201947221,101.06777376998,102.46980281954,106.985428180451,103.372808146384,116.07771777825,100.459946983787,115.024124843265,109.692404704893,105.001055013201,3.2,10.7,-1,44.2,0.5,0.93,1.8,2.8,-3,0.3,2.6,1.4,3.65,9.65,8.1,12.9,58510.4,39.1,5.2,19,-36.5,-6.5,29.6,2.3,22.9,3.8,12.4,-1.2,9.7,0.9,16.3,4.3,8.8,75.9,2.2,2.7,-2.1,13.3,-6,9.1,-0.8,4.3,20.1,4.9,2.7,-0.7,5,4.5,56.2,22.4,0.9,8,7.1,,,,,,,2004,36.2,1.1,51.3,1.3,15.1,1.7,29.4,2.1,0.5,39.1,no IDR,compliant,n,2.89733605891245,0.944128803564045,16.6338953480244,0,16.5768029491542,144.873355393449,73.5951637391515,71.2781916542974,0.89808,3071.96071,0.9855032,1.15609,0.9926504,0.7756186,0.965337,0.5537353,25.1299991607666,7.78000020980835,67.0800018310547,12.0100002288818,9.14999961853027,25.8963432866412,16.9708619465891,0.637084505268664,2828403,0.406779489231363,39926023000,4.28259695120761,14116.1012062284,5.75104655735379,47822995718.6683,16908.1265005971,42276297000,14947.0556352825,47758736931.7801,16885.4073948373,95492177900.2528,33761.871239796,95492177900.2528,33761.871239796,7.07000017166138,1469058,112.642489751195,3.72288862303693,,20.1147915107134,8245201000,9985884771.18266,0.46875,,0.5,0.45,,Catchup
LUX,2017,99.9988147650405,105.943417193357,101.817669571957,105.932635380307,118.677952493987,100.35898454179,106.075325947837,102.284157705715,105.914257492134,118.965193354472,100.763717887223,105.570008716426,101.395638850123,104.972622671019,117.872625732583,101.366572156495,104.202394102191,100.270303507633,0.7,13.2,5,8618,4.9,20.2,4.5,104.2,-2.8,1,-1,0,23.43,-1.18,-4.7,0.9,15463610.2,22.3,3.7,18,70.4,-3868.7,19.4,0.4,16.4,0,1.2,-0.2,6.9,0.8,4,4.6,14.1,70.2,-0.6,2.1,0.5,15.4,-7.2,5.9,-0.4,1.8,18.8,-0.4,3.6,3.4,-1.6,5.3,313.5,64.5,1.27,6.2,5.5,,,,,,1999,1993,29.8,1.1,48.5,1.5,18.7,1.9,38.6,2.4,1.3,22.3,no IDR,compliant,n,-10.618768229246,54.165750619396,25.0104538105792,0,30.9571622824033,400.079471313964,217.621360613456,182.458110700508,1.30327,4960.21355,1.520501,1.691277,1.737713,1.325734,1.683147,1.98552,10.7600002288818,1.38999998569489,87.8499984741211,9.85000038146973,5.90999984741211,11.2439614799896,5.00785446092,5.19729942705681,596336,0.00981916853868932,55428311000,1.80118095539584,92948.1215288026,-0.643743573130337,65270740381.6428,109452.960045415,56814211000,95272.1469104666,64181944722.7283,107627.151006695,66973407127.1117,112308.17379315,66973407127.1117,112308.17379315,5.51999998092651,293663,111.413231413231,1.73079959118897,,18.7601584399368,10476035000,12786147003.4815,0.357142857142857,,,0.357142857142857,,Finance
MLT,2017,99.9988676972131,108.070098114466,101.695773321888,109.201305650495,109.96377990925,100.349411198089,108.132642165521,102.148879967831,109.099472187677,110.243529700388,99.7719467309829,106.076974138963,99.5634467058762,106.373933276789,108.129301843373,99.9140083929689,101.648263229787,96.9474142137344,3.1,13.5,2.3,1571.1,4.9,18.4,5.5,28.4,-6.3,1,-2.5,1.2,21.6,1.62,2.7,8.1,288909.8,48.8,4.3,17.5,58.6,232.3,19.3,-4.6,16.7,0.9,3.3,-7,7.1,-2.8,7,0.1,4.7,72.2,4.4,2,-0.9,10.6,-1.1,8.6,-1.7,8,21.8,4,4.5,8.1,-0.1,3.7,125.4,49,0.57,4.7,4,,,,,,,2004,27.4,2.1,44.3,3.9,,,,,3.2,48.5,no IDR,broadly compliant,n,28.5840594507588,-52.7774013532422,25.6970373022559,0,34.5310473318792,284.72114130149,150.774994542068,133.946146759422,0.58275,2130.46288,1.169993,1.28226,1.14362,1.24914,1.004372,0.7396604,19.8099994659424,1,79.1999969482422,14.9300003051758,8.59000015258789,12.0918720163891,7.18641417540005,4.96263621783561,467999,0,11218123136.8319,8.01506313434925,23970.3998017771,5.09703458469941,13198284425.4031,28201.5227071065,11637691788.4517,24866.9159302727,13146963159.1185,28091.8616473935,19845185321.8188,42404.3327481871,19845185321.8188,42404.3327481871,4,223541,110.342046800347,1.3643544815071,,21.7536608823505,2494469447.079,3042640062.32133,0.5,,0.5,0.5,,Finance
NLD,2017,99.9984898055759,96.6016577982521,100.391616122759,98.0333700591576,96.8193872239066,100.54627640039,96.924658550988,101.04647526038,98.215934429479,97.2145991547109,101.010149577518,96.5473328751918,100.015776167777,97.2765829182955,96.2679513983822,101.583902185597,95.0707990053503,98.635842629634,2.1,16.7,8.4,642.9,10.8,-1.27,10.8,27.5,-0.7,0.5,-1.8,-0.7,1.39,1.21,1.1,0.5,10977158,56.9,6.1,17,59.8,-18.9,17,0.5,13.2,1.6,2.6,-0.6,9.5,-0.7,0.1,0.5,-1.5,79.7,0.7,1.9,-1,8.9,-3.8,4,-1.5,2.9,20.1,1.8,4.5,2.4,0.5,4,250.4,107.2,1.98,5.9,4.9,,,,,,1999,1993,26.6,1.1,47.4,1.6,20.8,1.9,43.9,2.5,1.3,56.9,IDR with imbalances,compliant,n,26.7668318401398,32.7937891195258,23.0855413427696,0,29.5563497506557,156.028211221086,83.391768024212,72.6364431968743,1.98308,4887.21604,1.56937,2.047448,1.830023,0.9209073,1.851793,1.867299,16.5200004577637,2.26999998092651,81.2099990844727,16.7399997711182,4,17.7031373197172,11.052420523853,10.8151069290053,17131296,0.322220637083314,725656676000,2.91090251315005,42358.5393656148,2.30428473259315,924097826103.017,53942.0850648437,7.38146e+11,43087.5749271976,833869641687.06,48675.2223350213,943739691874.959,55088.6338006744,943739691874.959,55088.6338006744,4.84000015258789,9110883,111.042062834942,1.3814587140721,,20.1410019156102,147368362000,196149223023.717,0.357142857142857,0.357142857142857,,,,Finance
AUT,2017,99.9982551191952,103.889698160888,104.404206314141,104.680056699819,101.214187145864,100.870348127298,104.228888081564,105.255528117771,105.091775657054,101.627420969842,100.527544746621,103.2731442327,103.824262199578,103.561592268948,100.449584420221,102.156290957133,102.02202439372,102.662297842369,3.5,11.6,1.9,71.1,1.4,-0.35,1.3,3.2,-2.1,1,0.2,1.8,2.33,-1.23,-0.5,3.6,1477637.3,78.5,3.4,19.9,4.3,-4.3,18.1,-1.1,14.4,0.3,3.7,-0.3,8.3,-0.8,4.2,0.9,5.6,76.4,1,1.8,0.3,9.8,-0.5,6.5,-1.2,2.4,23.6,2.6,4.5,1.6,0.7,3.6,122.4,50.4,3.06,5.7,5.5,,,,,,1999,1995,27.6,0.9,48.3,1.4,20.7,1.7,42.9,2.2,-0.8,78.5,no IDR,risk of non-compliance,n,3.2400857728781,2.42266452542276,25.4236447885622,0,27.0209535535455,104.944224211506,54.0537009052279,50.8905233062778,3.05212,5387.92896,1.342785,1.437395,1.812473,1.046604,1.461261,1.526029,24.9200000762939,3.9300000667572,71.1500015258789,12.3800001144409,6.53999996185303,25.4094844426534,16.839721616805,1.35433072643703,8797566,0.127273078483585,359543640000,2.39958760332166,40868.5356836198,1.69076313006771,431354400137.306,49031.1070286152,369341260000,41982.2096247985,417237869115.93,47426.5119597773,476563833452.257,54169.9639937065,476563833452.257,54169.9639937065,5.5,4566592,113.999739176771,2.08126911385587,,23.625467677237,84858920000,102361589542.9,0.392857142857143,,0.25,0.5,,Core
PRT,2017,99.9992996813829,100.508169483704,100.348757753842,93.5399723737377,99.5244109586387,100.332694305035,100.571012229005,100.739260234892,93.5017001216989,99.7499233890985,100.630238174862,99.7180265482022,99.5868484709906,92.2950356897385,98.5655671338269,101.188937746578,97.9846189156741,98.1702749570289,13.3,10.6,0.9,83,1.3,11.13,2.2,4.8,-2.2,0.6,-0.8,0.8,14.12,3.08,3,1.4,807829.5,126.1,7.6,20.6,-110.4,-58.6,23.3,-4.2,18.3,-1.2,6.9,-3.7,8,-4.2,2.8,2.1,-9.1,74.7,1.5,4.5,-3.9,23.9,-10.9,9.3,-3,3.5,16.8,6.9,2.8,3.3,0.2,2.3,162.4,69.2,1.32,10.9,9,,,,,,1999,1993,32.8,1.5,51.2,2.4,18.4,2.8,35.9,3.7,-3,126.1,IDR with excessive imbalances,risk of non-compliance,y1,4.81746078245314,1.02947592791787,22.3705879762207,0,24.0191056582023,84.4391405215721,42.7242663980773,41.7148741234948,1.32833,4367.73282,1.208407,0.9087492,1.132149,1.118346,1.332028,0.8739526,24.7399997711182,6.40000009536743,68.8600006103516,16.9899997711182,9.34000015258789,19.1172658186866,12.3425079642624,1.37213389455162,10300300,0.163110722453599,189771058000,3.50634473938494,18423.8379464676,3.75909384211836,240828148981.674,23380.6926964918,195947210000,19023.4468898964,221357874718.93,21490.429863104,340370495824.127,33044.7167387481,340370495824.127,33044.7167387481,8.86999988555908,5248383,109.166705134988,1.36861411643481,,16.7839761535773,31882305000,42012001801.9782,0.354166666666667,0.40625,,,0.25,Periphery
SVN,2017,99.997950816425,97.957322842567,98.1552718817898,94.7200191731191,100.414597220657,101.021168653789,98.5795333877,99.1832658767674,95.9712913882515,100.709979728223,102.187038200223,98.7016029047398,99.0590479410133,95.6127261882162,100.312017254412,105.46500478652,98.3216407073327,98.532143672969,9.2,8,4.9,37.9,6.2,14.83,5.5,2.5,-2.6,-0.3,-2,-1.6,17.93,5.51,5.7,5.3,69978,74.1,6.4,12.7,-24.2,-9.6,17.1,-3.3,13.3,-1.2,4.6,-2,6.2,-2.5,3.6,1.2,1.3,74.2,3.3,3.1,-2.2,11.2,-9,6.5,-2.9,4.8,18.3,3.4,2.1,3,1.8,0.9,76.2,27.1,1.87,7.9,6.6,,,,,,,2004,24.6,0.8,41.1,1.2,16.5,1.4,40.1,1.8,-0.1,74.1,IDR with imbalances,risk of non-compliance,n,2.46205439320445,1.29886183888523,18.3463608388814,0,11.1143028232658,157.280150918657,83.1274937002328,74.1526572184245,1.86581,4479.40035,1.005694,0.5781539,1.023465,0.8732033,1.170688,0.813808,33.25,5.55999994277954,61.189998626709,14.5799999237061,6.51999998092651,28.3612997603369,20.5827581395568,6.24619784211405,2066388,0.26804976813146,42014626000,4.79354876042457,20332.3993364267,4.72528853212692,53167285644.1592,25729.5752995852,43009129000,20813.6753600969,48586603447.6954,23512.8172674713,75434893334.9002,36505.6772178798,75434893334.9002,36505.6772178798,6.55999994277954,1029046,107.402110095793,1.42910743319297,,18.3156208534239,7698859000,9573585704.41621,0.4,0.5,,0.5,0.25,Catchup
SVK,2017,99.9972601287845,94.7727924232461,100.031174495726,103.272712295686,94.3021725589294,101.464800202797,95.544043528356,101.391998960039,103.831855779609,94.9173124104416,102.289585228695,95.5084964207655,101.031849961592,103.411219241067,94.3632592766572,104.089109300832,94.9343395231556,100.34603571752,3.7,9.3,-2.2,71.4,-1.9,2.25,-1.8,4.4,-2.9,-0.1,-2,-1.7,5.01,-1.43,-1.8,16.4,149402.5,51.7,4.4,19,-68.3,-15.2,16.3,-2.1,12.4,-0.2,7,-2.9,5.4,-1.7,8.1,4.5,4.1,72.1,1.8,5.1,-4.2,18.9,-10.8,12.1,-0.7,3,21.2,-1.6,3.2,2.2,0.8,9.6,94,41.1,0.89,9.8,8.1,,,,,,,2004,23,0.9,38.7,1.3,15.7,1.6,40.6,2.1,-1,51.5,no IDR,broadly compliant,n,4.42495148306615,1.56950077169555,18.5961109182654,3.1180616307955e-05,18.5804201257533,188.106721379078,95.1582740828284,92.9484472962496,0.88267,2416.22368,0.9367086,0.8238245,0.5712293,0.9097863,0.8006557,0.2237713,37.1599998474121,2.71000003814697,60.1300010681152,15.2600002288818,12.1000003814697,28.9869820125684,17.9701198091506,-1.94092255618527,5439232,0.331410231206937,83948112000,3.04327955580635,15433.8171271238,2.88350203210929,107871883701.478,19832.1902249211,84532191000,15541.1997502589,95494424978.5166,17556.6008176369,163684719992.72,30093.3514129789,163684719992.72,30093.3514129789,8.13000011444092,2762066,109.590332058318,1.31194588223234,,21.1617903054234,17742848000,23268283438.9333,0.388888888888889,,0.5,0.375,,Catchup
FIN,2017,99.9926917961008,103.081466928421,101.403167135503,98.0798213205233,97.9695365386797,100.551287674103,103.318807737354,102.365186009745,98.0260943209217,98.6494892690842,101.472882303179,103.073295412069,101.52806311437,97.1041726834341,97.9311163112065,105.319936526027,101.215496890042,100.000904952403,1.2,18.9,-1.2,56.9,-0.8,-7.66,-0.7,6.9,-1.6,-0.6,-2.6,-1.2,-5.17,3.96,3.2,-4.1,843518,61.3,0.8,2.4,1.2,4.8,15.7,-1.6,11.5,-1.3,2.1,-0.7,10.7,0.7,-3.8,-3.2,2.9,76.7,1.3,2.1,0.2,20.1,-0.4,9.4,-0.8,3.3,23.4,3.9,6.9,1,2.2,9.3,148,64.5,2.73,8.9,8.6,,,,,,1999,1995,25.9,0.6,49.7,0.9,23.8,1.1,47.9,1.4,-0.7,61.2,IDR with no imbalances,compliant,n,6.71902612296778,5.36126856392412,20.7676612092966,0,15.9320830621783,75.1753838527351,37.6107075991555,37.5646762535796,2.7569,6721.83019,1.553073,1.819965,2.027073,1.080675,1.936857,2.215836,22.1599998474121,3.75999999046326,74.0800018310547,13.1800003051758,9.39999961853027,24.353237464204,15.1522796581287,-0.759592170468166,5508214,0.43287254782053,2.24435e+11,3.27017227416624,40745.5120661616,3.02811174524855,265569629767.381,48213.3827348358,2.25933e+11,41017.4695463902,255232257243.53,46336.6632530127,261600380706.694,47492.7772789317,261600380706.694,47492.7772789317,8.64000034332275,2709253,110.000779878603,,,23.3927757343991,5.1248e+10,61833578976.6914,0.541666666666667,,0.25,0.6,,Core
BGR,2017,99.997858857,108.356939901448,94.49738428872,128.081492833077,110.338873013833,101.075071380216,108.342241281115,95.3031555876049,128.888700223667,110.937508459336,107.134523192971,110.276590256761,96.5687614064637,129.738717944822,110.91867698517,108.714581378374,108.203761784219,94.9431923509266,10.2,7.7,2.3,86.7,3.5,17.09,4.5,3.4,-3,0.6,-3.3,-3.2,20.25,4.68,0.4,7.2,188512.9,25.3,5.3,19.5,-43.3,32.1,38.9,-1.2,23.4,1.6,30,-3.1,11.1,-1,13.5,8.7,54.3,71.3,2.3,3.4,-3.5,12.9,-10.9,15.3,-4.9,3.5,18.4,5.7,2.9,1.8,1.7,4.1,99,22.6,0.74,7.7,6.2,,,,,,,2007,37.3,1.4,47.1,2.4,9.8,2.8,20.8,3.7,1.2,25.3,IDR with excessive imbalances,,n,3.42595880090917,0.865892544080822,20.1008550738846,0.0417940775444474,16.8618632018085,130.224304689056,67.2791413488059,62.9451633402503,0.75239,2125.18395,0.3799089,0.6258,-0.040923,0.3319523,0.2601942,-0.1611153,29.8999996185303,7.01000022888184,63.0900001525879,11.8999996185303,15.3100004196167,24.2525790738106,,3.3699995859107,7075947,0.760250117661255,96026104000,3.50275153013627,13570.7777347682,4.2615482305109,59112236490.8388,8353.9682378682,102345074000,14463.7988385159,58971520599.2509,8334.08172775332,151335199544.448,21387.2714909323,151335199544.448,21387.2714909323,6.15999984741211,3357463,107.938957188495,2.06435506312528,1.43987824317863,18.364242914124,18009974000,11267400208.1484,0.386363636363636,0.34375,,0.5,,Catchup
CZE,2017,95.955634245545,95.7615931779321,97.0598476099505,98.3517451616667,95.9132127968483,96.7762014602117,96.0730007937009,97.9272148813017,98.755283221425,96.1607235987551,97.5577664874513,96.0386902483181,97.5450626837014,98.3546842102557,95.5959228749753,99.3328302073812,95.2784035319255,96.7761228473821,2.8,12.4,1.3,77.3,1.5,5.6,2.4,5.2,-2.5,3.7,5.3,5.6,8.45,1.27,1.8,28.3,13670621,34.2,9.1,24.4,-24.9,26.5,12.2,-2.6,9.1,-0.6,3.7,-3,5.5,-2.1,5.7,3.5,0.5,75.9,2.4,1,-1.7,7.9,-8,6.3,-1.8,5.2,24.9,3,4.2,1.5,3.6,6,80.3,31.5,1.77,4,2.9,,,,,,,2004,24.7,0.8,43.9,1.2,19.2,1.4,43.7,1.8,1.5,34.2,no IDR,,n,5.13872541173649,4.29964662398679,15.0055285503497,0,16.1435904252909,150.532652492994,79.0271394981121,71.5055129948816,1.79079,3682.03353,0.9722978,1.232614,1.116695,0.9998168,1.005325,0.5676827,38.060001373291,2.79999995231628,59.1399993896484,17.1200008392334,6.28999996185303,32.7082970127827,23.5333296939408,1.3541969507893,10594438,0.368317070203901,4.987876e+12,5.16872430413071,470801.377099946,4.88972204225595,245202003265.939,23144.4087233262,5.110743e+12,482398.688821436,218628940951.675,20636.199952435,411327867894.58,38824.8879170919,411327867894.58,38824.8879170919,2.89000010490417,5419903,110.867228095323,2.45053398460138,2.25334930605008,24.9162792963763,1.248362e+12,62515317323.4764,0.5,,,0.5,,Catchup
DNK,2017,100.114063629646,98.0291357874506,97.8882469133919,95.9816957179697,98.0357002057921,100.637094239668,98.1286716283318,98.721595472032,95.6144665486108,98.6918007352319,101.137323307983,97.7819067662882,97.6669747515031,94.5410158236437,98.0681984942451,102.044307874642,96.0654027671389,96.1740869110372,2.5,16.4,8,53.9,8,-1.01,8.1,1,-0.1,0.4,-2.1,-0.7,1.65,-0.56,-0.6,6.4,18447169,35.9,3.2,17.7,55.4,18.6,17.2,-0.7,12.4,0.3,3.1,-0.1,10,-2.2,0.9,0.3,-1.8,77.9,1.3,1.2,-0.5,12.4,-1.8,7.6,1.2,2.8,21.2,2.8,4.6,1.5,1.3,4.2,220.1,113.8,3.03,6,5.8,,,,,,,1993,26.2,0.8,48.7,1,22.5,1.3,46.2,1.6,1.8,35.9,no IDR,,n,1.08613294747868,2.8435055207613,33.3998795843063,0.040354936285989,45.1542494332763,102.979389908635,55.0773767829077,47.9020131257278,3.046,7924.95265,1.515525,1.621354,1.863846,0.8682193,1.796943,2.193404,18.9400005340576,2.10999989509583,78.9499969482422,8.34000015258789,7.57999992370605,20.7432378422377,13.0093579335607,8.04950606357381,5764980,0.511575584919433,2161781218000,2.82173634129026,374985.033425962,2.16235511316152,364438964537.519,63215.9980672126,2192960002000,380393.340826855,332121063806.391,57610.0981801136,319130157564.111,55356.680780178,319130157564.111,55356.680780178,5.82999992370605,2960274,108.633157753772,1.14713216957606,,21.2257099343119,453684540000,76195154179.7777,0.25,,,0.25,,Core
HRV,2017,97.6521760316933,94.1279609060645,96.631904654801,81.2200750775438,102.132982375873,98.2900052025932,94.2950331783119,97.2960938679104,81.3163324433634,102.530412792742,100.044697260615,94.4851682045683,97.2480925571699,80.8619018056059,102.051342572074,104.094663273413,94.0746876077462,96.5855485663467,8.8,7.4,2.9,49.7,3.4,19.83,4.5,0.9,-2.8,0.5,0.1,0.6,23.06,2.43,1.4,3.9,715109.5,77.5,2.9,1.7,-65.4,-19.4,26.4,-2.9,20,0.6,10.3,-3.6,12.2,-2.5,-3.9,-0.7,-14.1,66.4,0.3,4.6,-5.5,27.4,-18.1,15.4,-3.9,3.4,20,2.4,,2.4,1,1.6,97.7,34,0.86,13.5,11.2,,,,,,,,29.7,1.8,45.2,3.3,15.5,3.8,34.3,5,0.8,77.6,IDR with excessive imbalances,,y1,0.859425352928817,-1.51181518558157,21.4996965088432,-0.0201665872458614,7.27968092385016,99.1495932321043,49.8794212985282,49.2701719335761,0.8645,1868.34023,0.5123525,0.424106,0.3342483,0.6918686,0.5713063,0.1867018,26.4200000762939,6.98000001907349,66.6100006103516,12.3699998855591,15.3500003814697,20.925900796099,12.9341091410587,3.78996641990908,4124531,0.718068953915636,363634855431.414,3.43921735228665,88163.9283184958,4.68860423531802,63504583355.145,15396.801079964,367501034107.627,89101.2903303738,55481644098.0495,13451.6249479152,110537767330.624,26800.0815924585,110537767330.624,26800.0815924585,11.210000038147,1821332,107.363994273443,1.12937210282344,,19.9524575836585,74265766566.5281,13679062470.4712,0.211538461538462,0.2,,,0.25,Catchup
HUN,2017,89.1473066393148,98.8009827971718,93.147633527267,97.3308435264232,91.0869629242285,89.9474899425094,99.0355631845464,93.9782429989612,97.8398735869179,91.3570429132961,90.9503273174768,98.9637519582187,93.6159026109044,97.3634416378715,90.7672683366009,92.7022873522049,97.9797105043252,92.7864178807624,8.4,9.7,2.9,208.7,2,7.46,2.8,-8.2,-3.7,1.7,0,0.4,10.35,0.63,1.1,-7.6,108083574,72.2,9.3,43.9,-54.5,-8.7,25.6,-6.2,13.4,-1.6,14.5,-9.5,6.6,-6.2,9.2,4.5,7.5,71.2,4.2,1.7,-2,10.7,-9.7,11,-2.6,4.3,22.2,2.1,2.7,1.9,2.3,0.7,70.2,18.7,1.32,5.4,4.2,,,,,,,2004,27.9,1,50.7,1.5,22.8,1.8,45,2.3,-2.4,72.2,no IDR,,n,-8.4873305240623,-10.1491837345844,22.9053998082757,0,17.063623394836,165.195179213237,86.0100684543768,79.1851107588605,1.3486,2921.5331,0.3668287,0.6497676,0.529677,0.8063788,0.5221342,0.0892915,31.5200004577637,5.03999996185303,63.439998626709,10.3400001525879,11.039999961853,25.2196022626622,19.166226353393,1.93685166470334,9787966,0.297285854947975,3.7225412e+13,4.31678098650497,3803181.58032016,4.59448754598478,155746258233.436,15912.0146344436,3.923343e+13,4008333.2941696,142961605733.026,14605.8543453283,288403653836.432,29465.1262413898,288403653836.432,29465.1262413898,4.15999984741211,4714433,114.450017176228,2.34824281150159,-2.41093060365447,22.1713344971368,8.295447e+12,35102705053.2933,0.25,,,0.25,,Catchup
